customer_key,customer_id,customer_name,gender,email,city,state,country,segment
2729,C002729,Customer_002729,FEMALE,customer002729@example.com,,,KOREA,Retail
2730,C002730,Customer_002730,FEMALE,customer002730@example.com,,,FRANCE,Wholesale
2731,C002731,Customer_002731,FEMALE,customer002731@example.com,,,JAPAN,Wholesale
2732,C002732,Customer_002732,FEMALE,customer002732@example.com,,,GERMANY,Wholesale
2733,C002733,Customer_002733,FEMALE,customer002733@example.com,,,MEXICO,Retail
2734,C002734,Customer_002734,FEMALE,customer002734@example.com,,,BRAZIL,Retail
2735,C002735,Customer_002735,FEMALE,customer002735@example.com,,,CANADA,Retail
2736,C002736,Customer_002736,FEMALE,customer002736@example.com,,,JAPAN,Wholesale
2737,C002737,Customer_002737,FEMALE,customer002737@example.com,,,ITALY,Retail
2738,C002738,Customer_002738,FEMALE,customer002738@example.com,,,UK,Wholesale
2739,C002739,Customer_002739,FEMALE,customer002739@example.com,,,NORWAY,Retail
2740,C002740,Customer_002740,FEMALE,customer002740@example.com,,,SPAIN,Retail
2741,C002741,Customer_002741,FEMALE,customer002741@example.com,Denver,CA,USA,Wholesale
2742,C002742,Customer_002742,FEMALE,customer002742@example.com,,,KOREA,Retail
2743,C002743,Customer_002743,FEMALE,customer002743@example.com,,,ITALY,Retail
2744,C002744,Customer_002744,FEMALE,customer002744@example.com,,,GERMANY,Retail
2745,C002745,Customer_002745,FEMALE,customer002745@example.com,,,NETHERLANDS,Retail
2746,C002746,Customer_002746,FEMALE,customer002746@example.com,,,JAPAN,Wholesale
2747,C002747,Customer_002747,FEMALE,customer002747@example.com,,,MEXICO,Retail
2748,C002748,Customer_002748,FEMALE,customer002748@example.com,San Francisco,IL,USA,Retail
2749,C002749,Customer_002749,FEMALE,customer002749@example.com,,,UK,Wholesale
2750,C002750,Customer_002750,FEMALE,customer002750@example.com,,,GERMANY,Wholesale
2751,C002751,Customer_002751,FEMALE,customer002751@example.com,,,SWEDEN,Wholesale
2752,C002752,Customer_002752,FEMALE,customer002752@example.com,,,INDIA,Wholesale
2753,C002753,Customer_002753,FEMALE,customer002753@example.com,,,KOREA,Retail
2754,C002754,Customer_002754,FEMALE,customer002754@example.com,New York,MA,USA,Retail
2755,C002755,Customer_002755,FEMALE,customer002755@example.com,,,FRANCE,Retail
2756,C002756,Customer_002756,FEMALE,customer002756@example.com,,,NETHERLANDS,Wholesale
2757,C002757,Customer_002757,FEMALE,customer002757@example.com,,,SWEDEN,Wholesale
2758,C002758,Customer_002758,FEMALE,customer002758@example.com,,,SWEDEN,Wholesale
2759,C002759,Customer_002759,FEMALE,customer002759@example.com,,,GERMANY,Retail
2760,C002760,Customer_002760,FEMALE,customer002760@example.com,,,SWEDEN,Wholesale
2761,C002761,Customer_002761,FEMALE,customer002761@example.com,,,ITALY,Wholesale
2762,C002762,Customer_002762,FEMALE,customer002762@example.com,,,FRANCE,Retail
2763,C002763,Customer_002763,FEMALE,customer002763@example.com,,,CANADA,Retail
2764,C002764,Customer_002764,FEMALE,customer002764@example.com,,,NETHERLANDS,Wholesale
2765,C002765,Customer_002765,FEMALE,customer002765@example.com,,,BRAZIL,Wholesale
2766,C002766,Customer_002766,FEMALE,customer002766@example.com,,,SWEDEN,Wholesale
2767,C002767,Customer_002767,FEMALE,customer002767@example.com,,,NETHERLANDS,Retail
2768,C002768,Customer_002768,FEMALE,customer002768@example.com,,,INDIA,Wholesale
2769,C002769,Customer_002769,FEMALE,customer002769@example.com,,,KOREA,Retail
2770,C002770,Customer_002770,FEMALE,customer002770@example.com,,,MEXICO,Retail
2771,C002771,Customer_002771,FEMALE,customer002771@example.com,,,NORWAY,Wholesale
2772,C002772,Customer_002772,FEMALE,customer002772@example.com,,,INDIA,Retail
2773,C002773,Customer_002773,FEMALE,customer002773@example.com,,,ITALY,Retail
2774,C002774,Customer_002774,FEMALE,customer002774@example.com,,,JAPAN,Wholesale
2775,C002775,Customer_002775,FEMALE,customer002775@example.com,,,GERMANY,Wholesale
2776,C002776,Customer_002776,FEMALE,customer002776@example.com,,,INDIA,Retail
2777,C002777,Customer_002777,FEMALE,customer002777@example.com,,,NORWAY,Wholesale
2778,C002778,Customer_002778,FEMALE,customer002778@example.com,,,ITALY,Wholesale
2779,C002779,Customer_002779,FEMALE,customer002779@example.com,,,JAPAN,Wholesale
2780,C002780,Customer_002780,FEMALE,customer002780@example.com,,,CANADA,Retail
2781,C002781,Customer_002781,FEMALE,customer002781@example.com,,,SWEDEN,Retail
2782,C002782,Customer_002782,FEMALE,customer002782@example.com,San Francisco,TX,USA,Retail
2783,C002783,Customer_002783,FEMALE,customer002783@example.com,,,GERMANY,Retail
2784,C002784,Customer_002784,FEMALE,customer002784@example.com,,,NETHERLANDS,Retail
2785,C002785,Customer_002785,FEMALE,customer002785@example.com,,,CANADA,Retail
2786,C002786,Customer_002786,FEMALE,customer002786@example.com,,,NORWAY,Wholesale
2787,C002787,Customer_002787,FEMALE,customer002787@example.com,,,JAPAN,Wholesale
2788,C002788,Customer_002788,FEMALE,customer002788@example.com,,,SWEDEN,Wholesale
2789,C002789,Customer_002789,FEMALE,customer002789@example.com,Seattle,IL,USA,Retail
2790,C002790,Customer_002790,FEMALE,customer002790@example.com,Chicago,WA,USA,Retail
2791,C002791,Customer_002791,FEMALE,customer002791@example.com,,,NETHERLANDS,Retail
2792,C002792,Customer_002792,FEMALE,customer002792@example.com,,,ITALY,Wholesale
2793,C002793,Customer_002793,FEMALE,customer002793@example.com,,,BRAZIL,Wholesale
2794,C002794,Customer_002794,FEMALE,customer002794@example.com,,,INDIA,Retail
2795,C002795,Customer_002795,FEMALE,customer002795@example.com,,,BRAZIL,Wholesale
2796,C002796,Customer_002796,FEMALE,customer002796@example.com,,,SWEDEN,Retail
2797,C002797,Customer_002797,FEMALE,customer002797@example.com,,,KOREA,Retail
2798,C002798,Customer_002798,FEMALE,customer002798@example.com,,,BRAZIL,Wholesale
2799,C002799,Customer_002799,FEMALE,customer002799@example.com,,,CANADA,Retail
2800,C002800,Customer_002800,FEMALE,customer002800@example.com,,,SWEDEN,Retail
2801,C002801,Customer_002801,FEMALE,customer002801@example.com,,,CANADA,Retail
2802,C002802,Customer_002802,FEMALE,customer002802@example.com,,,SWEDEN,Wholesale
2803,C002803,Customer_002803,FEMALE,customer002803@example.com,,,GERMANY,Retail
2804,C002804,Customer_002804,FEMALE,customer002804@example.com,,,SWEDEN,Retail
2805,C002805,Customer_002805,FEMALE,customer002805@example.com,,,NORWAY,Retail
2806,C002806,Customer_002806,FEMALE,customer002806@example.com,,,SWEDEN,Wholesale
2807,C002807,Customer_002807,FEMALE,customer002807@example.com,,,KOREA,Retail
2808,C002808,Customer_002808,FEMALE,customer002808@example.com,,,INDIA,Wholesale
2809,C002809,Customer_002809,FEMALE,customer002809@example.com,,,JAPAN,Wholesale
2810,C002810,Customer_002810,FEMALE,customer002810@example.com,,,KOREA,Wholesale
2811,C002811,Customer_002811,FEMALE,customer002811@example.com,,,MEXICO,Retail
2812,C002812,Customer_002812,FEMALE,customer002812@example.com,,,UK,Retail
2813,C002813,Customer_002813,FEMALE,customer002813@example.com,,,SWEDEN,Wholesale
2814,C002814,Customer_002814,FEMALE,customer002814@example.com,,,SWEDEN,Wholesale
2815,C002815,Customer_002815,FEMALE,customer002815@example.com,,,JAPAN,Retail
2816,C002816,Customer_002816,FEMALE,customer002816@example.com,,,SWEDEN,Wholesale
2817,C002817,Customer_002817,FEMALE,customer002817@example.com,,,MEXICO,Wholesale
2818,C002818,Customer_002818,FEMALE,customer002818@example.com,,,MEXICO,Wholesale
2819,C002819,Customer_002819,FEMALE,customer002819@example.com,,,SWEDEN,Wholesale
2820,C002820,Customer_002820,FEMALE,customer002820@example.com,,,BRAZIL,Wholesale
2821,C002821,Customer_002821,FEMALE,customer002821@example.com,,,SPAIN,Wholesale
2822,C002822,Customer_002822,FEMALE,customer002822@example.com,,,BRAZIL,Wholesale
2823,C002823,Customer_002823,FEMALE,customer002823@example.com,,,NORWAY,Retail
2824,C002824,Customer_002824,FEMALE,customer002824@example.com,,,NORWAY,Retail
2825,C002825,Customer_002825,FEMALE,customer002825@example.com,,,SPAIN,Wholesale
2826,C002826,Customer_002826,FEMALE,customer002826@example.com,,,ITALY,Wholesale
2827,C002827,Customer_002827,FEMALE,customer002827@example.com,,,NETHERLANDS,Wholesale
2828,C002828,Customer_002828,FEMALE,customer002828@example.com,Austin,CA,USA,Retail
2829,C002829,Customer_002829,FEMALE,customer002829@example.com,,,SWEDEN,Retail
2830,C002830,Customer_002830,FEMALE,customer002830@example.com,,,MEXICO,Wholesale
2831,C002831,Customer_002831,FEMALE,customer002831@example.com,Seattle,FL,USA,Retail
2832,C002832,Customer_002832,FEMALE,customer002832@example.com,,,BRAZIL,Wholesale
2833,C002833,Customer_002833,FEMALE,customer002833@example.com,Boston,FL,USA,Retail
2834,C002834,Customer_002834,FEMALE,customer002834@example.com,,,CANADA,Retail
2835,C002835,Customer_002835,FEMALE,customer002835@example.com,,,NETHERLANDS,Wholesale
2836,C002836,Customer_002836,FEMALE,customer002836@example.com,,,UK,Retail
2837,C002837,Customer_002837,FEMALE,customer002837@example.com,,,FRANCE,Wholesale
2838,C002838,Customer_002838,FEMALE,customer002838@example.com,,,MEXICO,Retail
2839,C002839,Customer_002839,FEMALE,customer002839@example.com,,,GERMANY,Wholesale
2840,C002840,Customer_002840,FEMALE,customer002840@example.com,,,INDIA,Wholesale
2841,C002841,Customer_002841,FEMALE,customer002841@example.com,,,CANADA,Wholesale
2842,C002842,Customer_002842,FEMALE,customer002842@example.com,,,NORWAY,Retail
2843,C002843,Customer_002843,FEMALE,customer002843@example.com,,,KOREA,Retail
2844,C002844,Customer_002844,FEMALE,customer002844@example.com,,,KOREA,Wholesale
2845,C002845,Customer_002845,FEMALE,customer002845@example.com,,,INDIA,Wholesale
2846,C002846,Customer_002846,FEMALE,customer002846@example.com,,,UK,Wholesale
2847,C002847,Customer_002847,FEMALE,customer002847@example.com,,,BRAZIL,Retail
2848,C002848,Customer_002848,FEMALE,customer002848@example.com,,,NORWAY,Wholesale
2849,C002849,Customer_002849,FEMALE,customer002849@example.com,Miami,NC,USA,Retail
2850,C002850,Customer_002850,FEMALE,customer002850@example.com,,,INDIA,Retail
2851,C002851,Customer_002851,FEMALE,customer002851@example.com,,,MEXICO,Wholesale
2852,C002852,Customer_002852,FEMALE,customer002852@example.com,,,ITALY,Wholesale
2853,C002853,Customer_002853,FEMALE,customer002853@example.com,,,SPAIN,Retail
2854,C002854,Customer_002854,FEMALE,customer002854@example.com,,,BRAZIL,Retail
2855,C002855,Customer_002855,FEMALE,customer002855@example.com,,,KOREA,Retail
2856,C002856,Customer_002856,FEMALE,customer002856@example.com,,,JAPAN,Wholesale
2857,C002857,Customer_002857,FEMALE,customer002857@example.com,Boston,FL,USA,Retail
2858,C002858,Customer_002858,FEMALE,customer002858@example.com,,,ITALY,Retail
2859,C002859,Customer_002859,FEMALE,customer002859@example.com,,,ITALY,Retail
2860,C002860,Customer_002860,FEMALE,customer002860@example.com,,,UK,Retail
2861,C002861,Customer_002861,FEMALE,customer002861@example.com,,,JAPAN,Wholesale
2862,C002862,Customer_002862,FEMALE,customer002862@example.com,,,NETHERLANDS,Retail
2863,C002863,Customer_002863,FEMALE,customer002863@example.com,,,GERMANY,Wholesale
2864,C002864,Customer_002864,FEMALE,customer002864@example.com,,,FRANCE,Wholesale
2865,C002865,Customer_002865,FEMALE,customer002865@example.com,,,UK,Retail
2866,C002866,Customer_002866,FEMALE,customer002866@example.com,,,ITALY,Retail
2867,C002867,Customer_002867,FEMALE,customer002867@example.com,,,NETHERLANDS,Retail
2868,C002868,Customer_002868,FEMALE,customer002868@example.com,,,SWEDEN,Wholesale
2869,C002869,Customer_002869,FEMALE,customer002869@example.com,,,FRANCE,Retail
2870,C002870,Customer_002870,FEMALE,customer002870@example.com,,,SPAIN,Wholesale
2871,C002871,Customer_002871,FEMALE,customer002871@example.com,,,INDIA,Retail
2872,C002872,Customer_002872,FEMALE,customer002872@example.com,,,INDIA,Retail
2873,C002873,Customer_002873,FEMALE,customer002873@example.com,,,NETHERLANDS,Retail
2874,C002874,Customer_002874,FEMALE,customer002874@example.com,,,NETHERLANDS,Wholesale
2875,C002875,Customer_002875,FEMALE,customer002875@example.com,,,JAPAN,Retail
2876,C002876,Customer_002876,FEMALE,customer002876@example.com,,,SWEDEN,Retail
2877,C002877,Customer_002877,FEMALE,customer002877@example.com,,,GERMANY,Retail
2878,C002878,Customer_002878,FEMALE,customer002878@example.com,,,FRANCE,Wholesale
2879,C002879,Customer_002879,FEMALE,customer002879@example.com,,,ITALY,Retail
2880,C002880,Customer_002880,FEMALE,customer002880@example.com,,,CANADA,Wholesale
2881,C002881,Customer_002881,FEMALE,customer002881@example.com,,,SPAIN,Wholesale
2882,C002882,Customer_002882,FEMALE,customer002882@example.com,,,ITALY,Retail
2883,C002883,Customer_002883,FEMALE,customer002883@example.com,,,ITALY,Wholesale
2884,C002884,Customer_002884,FEMALE,customer002884@example.com,,,NORWAY,Retail
2885,C002885,Customer_002885,FEMALE,customer002885@example.com,,,INDIA,Wholesale
2886,C002886,Customer_002886,FEMALE,customer002886@example.com,,,UK,Wholesale
2887,C002887,Customer_002887,FEMALE,customer002887@example.com,,,NORWAY,Wholesale
2888,C002888,Customer_002888,FEMALE,customer002888@example.com,,,NORWAY,Retail
2889,C002889,Customer_002889,FEMALE,customer002889@example.com,,,NETHERLANDS,Retail
2890,C002890,Customer_002890,FEMALE,customer002890@example.com,,,MEXICO,Retail
2891,C002891,Customer_002891,FEMALE,customer002891@example.com,,,GERMANY,Wholesale
2892,C002892,Customer_002892,FEMALE,customer002892@example.com,,,UK,Retail
2893,C002893,Customer_002893,FEMALE,customer002893@example.com,,,CANADA,Retail
2894,C002894,Customer_002894,FEMALE,customer002894@example.com,,,GERMANY,Retail
2895,C002895,Customer_002895,FEMALE,customer002895@example.com,,,BRAZIL,Wholesale
2896,C002896,Customer_002896,FEMALE,customer002896@example.com,Sunnyvale,IL,USA,Wholesale
2897,C002897,Customer_002897,FEMALE,customer002897@example.com,,,NETHERLANDS,Wholesale
2898,C002898,Customer_002898,FEMALE,customer002898@example.com,Seattle,IL,USA,Retail
2899,C002899,Customer_002899,FEMALE,customer002899@example.com,,,GERMANY,Wholesale
2900,C002900,Customer_002900,FEMALE,customer002900@example.com,,,SWEDEN,Wholesale
2901,C002901,Customer_002901,FEMALE,customer002901@example.com,,,NORWAY,Retail
2902,C002902,Customer_002902,FEMALE,customer002902@example.com,,,KOREA,Retail
2903,C002903,Customer_002903,FEMALE,customer002903@example.com,,,SPAIN,Retail
2904,C002904,Customer_002904,FEMALE,customer002904@example.com,,,FRANCE,Retail
2905,C002905,Customer_002905,FEMALE,customer002905@example.com,Seattle,FL,USA,Wholesale
2906,C002906,Customer_002906,FEMALE,customer002906@example.com,San Jose,CO,USA,Retail
2907,C002907,Customer_002907,FEMALE,customer002907@example.com,,,SPAIN,Wholesale
2908,C002908,Customer_002908,FEMALE,customer002908@example.com,,,JAPAN,Wholesale
2909,C002909,Customer_002909,FEMALE,customer002909@example.com,,,BRAZIL,Retail
2910,C002910,Customer_002910,FEMALE,customer002910@example.com,Miami,FL,USA,Retail
2911,C002911,Customer_002911,FEMALE,customer002911@example.com,,,SPAIN,Retail
2912,C002912,Customer_002912,FEMALE,customer002912@example.com,,,MEXICO,Wholesale
2913,C002913,Customer_002913,FEMALE,customer002913@example.com,,,NETHERLANDS,Retail
2914,C002914,Customer_002914,FEMALE,customer002914@example.com,,,UK,Retail
2915,C002915,Customer_002915,FEMALE,customer002915@example.com,,,SWEDEN,Wholesale
2916,C002916,Customer_002916,FEMALE,customer002916@example.com,,,SWEDEN,Retail
2917,C002917,Customer_002917,FEMALE,customer002917@example.com,Boston,WA,USA,Wholesale
2918,C002918,Customer_002918,FEMALE,customer002918@example.com,,,ITALY,Wholesale
2919,C002919,Customer_002919,FEMALE,customer002919@example.com,,,SPAIN,Retail
2920,C002920,Customer_002920,FEMALE,customer002920@example.com,New York,IL,USA,Wholesale
2921,C002921,Customer_002921,FEMALE,customer002921@example.com,,,JAPAN,Wholesale
2922,C002922,Customer_002922,FEMALE,customer002922@example.com,,,GERMANY,Wholesale
2923,C002923,Customer_002923,FEMALE,customer002923@example.com,,,INDIA,Retail
2924,C002924,Customer_002924,FEMALE,customer002924@example.com,,,JAPAN,Wholesale
2925,C002925,Customer_002925,FEMALE,customer002925@example.com,,,MEXICO,Wholesale
2926,C002926,Customer_002926,FEMALE,customer002926@example.com,,,MEXICO,Retail
2927,C002927,Customer_002927,FEMALE,customer002927@example.com,,,SWEDEN,Wholesale
2928,C002928,Customer_002928,FEMALE,customer002928@example.com,,,GERMANY,Retail
2929,C002929,Customer_002929,FEMALE,customer002929@example.com,,,ITALY,Wholesale
2930,C002930,Customer_002930,FEMALE,customer002930@example.com,,,JAPAN,Retail
2931,C002931,Customer_002931,FEMALE,customer002931@example.com,,,CANADA,Wholesale
2932,C002932,Customer_002932,FEMALE,customer002932@example.com,,,SWEDEN,Retail
2933,C002933,Customer_002933,FEMALE,customer002933@example.com,,,SPAIN,Retail
2934,C002934,Customer_002934,FEMALE,customer002934@example.com,,,NORWAY,Retail
2935,C002935,Customer_002935,FEMALE,customer002935@example.com,,,SPAIN,Wholesale
2936,C002936,Customer_002936,FEMALE,customer002936@example.com,,,MEXICO,Wholesale
2937,C002937,Customer_002937,FEMALE,customer002937@example.com,,,NETHERLANDS,Retail
2938,C002938,Customer_002938,FEMALE,customer002938@example.com,,,GERMANY,Retail
2939,C002939,Customer_002939,FEMALE,customer002939@example.com,,,NORWAY,Retail
2940,C002940,Customer_002940,FEMALE,customer002940@example.com,,,BRAZIL,Retail
2941,C002941,Customer_002941,FEMALE,customer002941@example.com,,,FRANCE,Retail
2942,C002942,Customer_002942,FEMALE,customer002942@example.com,,,SPAIN,Retail
2943,C002943,Customer_002943,FEMALE,customer002943@example.com,,,JAPAN,Retail
2944,C002944,Customer_002944,FEMALE,customer002944@example.com,,,ITALY,Retail
2945,C002945,Customer_002945,FEMALE,customer002945@example.com,,,SWEDEN,Retail
2946,C002946,Customer_002946,FEMALE,customer002946@example.com,,,UK,Wholesale
2947,C002947,Customer_002947,FEMALE,customer002947@example.com,,,BRAZIL,Retail
2948,C002948,Customer_002948,FEMALE,customer002948@example.com,,,KOREA,Retail
2949,C002949,Customer_002949,FEMALE,customer002949@example.com,,,INDIA,Wholesale
2950,C002950,Customer_002950,FEMALE,customer002950@example.com,,,MEXICO,Wholesale
2951,C002951,Customer_002951,FEMALE,customer002951@example.com,,,SPAIN,Wholesale
2952,C002952,Customer_002952,FEMALE,customer002952@example.com,,,NETHERLANDS,Wholesale
2953,C002953,Customer_002953,FEMALE,customer002953@example.com,,,UK,Retail
2954,C002954,Customer_002954,FEMALE,customer002954@example.com,,,CANADA,Retail
2955,C002955,Customer_002955,FEMALE,customer002955@example.com,,,UK,Retail
2956,C002956,Customer_002956,FEMALE,customer002956@example.com,,,INDIA,Wholesale
2957,C002957,Customer_002957,FEMALE,customer002957@example.com,,,NORWAY,Retail
2958,C002958,Customer_002958,FEMALE,customer002958@example.com,,,NORWAY,Retail
2959,C002959,Customer_002959,FEMALE,customer002959@example.com,,,GERMANY,Retail
2960,C002960,Customer_002960,FEMALE,customer002960@example.com,,,ITALY,Retail
2961,C002961,Customer_002961,FEMALE,customer002961@example.com,,,KOREA,Wholesale
2962,C002962,Customer_002962,FEMALE,customer002962@example.com,,,UK,Wholesale
2963,C002963,Customer_002963,FEMALE,customer002963@example.com,,,KOREA,Wholesale
2964,C002964,Customer_002964,FEMALE,customer002964@example.com,,,UK,Wholesale
2965,C002965,Customer_002965,FEMALE,customer002965@example.com,,,NETHERLANDS,Wholesale
2966,C002966,Customer_002966,FEMALE,customer002966@example.com,,,UK,Retail
2967,C002967,Customer_002967,FEMALE,customer002967@example.com,,,GERMANY,Retail
2968,C002968,Customer_002968,FEMALE,customer002968@example.com,San Jose,MA,USA,Wholesale
2969,C002969,Customer_002969,FEMALE,customer002969@example.com,,,SPAIN,Retail
2970,C002970,Customer_002970,FEMALE,customer002970@example.com,,,KOREA,Retail
2971,C002971,Customer_002971,FEMALE,customer002971@example.com,,,INDIA,Retail
2972,C002972,Customer_002972,FEMALE,customer002972@example.com,,,CANADA,Retail
2973,C002973,Customer_002973,FEMALE,customer002973@example.com,,,MEXICO,Wholesale
2974,C002974,Customer_002974,FEMALE,customer002974@example.com,,,BRAZIL,Wholesale
2975,C002975,Customer_002975,FEMALE,customer002975@example.com,,,KOREA,Wholesale
2976,C002976,Customer_002976,FEMALE,customer002976@example.com,,,BRAZIL,Wholesale
2977,C002977,Customer_002977,FEMALE,customer002977@example.com,,,MEXICO,Retail
2978,C002978,Customer_002978,FEMALE,customer002978@example.com,,,SPAIN,Wholesale
2979,C002979,Customer_002979,FEMALE,customer002979@example.com,,,INDIA,Retail
2980,C002980,Customer_002980,FEMALE,customer002980@example.com,,,NORWAY,Wholesale
2981,C002981,Customer_002981,FEMALE,customer002981@example.com,,,KOREA,Wholesale
2982,C002982,Customer_002982,FEMALE,customer002982@example.com,,,SPAIN,Retail
2983,C002983,Customer_002983,FEMALE,customer002983@example.com,,,SWEDEN,Retail
2984,C002984,Customer_002984,FEMALE,customer002984@example.com,,,NETHERLANDS,Wholesale
2985,C002985,Customer_002985,FEMALE,customer002985@example.com,,,BRAZIL,Retail
2986,C002986,Customer_002986,FEMALE,customer002986@example.com,,,MEXICO,Retail
2987,C002987,Customer_002987,FEMALE,customer002987@example.com,,,SWEDEN,Wholesale
2988,C002988,Customer_002988,FEMALE,customer002988@example.com,,,KOREA,Retail
2989,C002989,Customer_002989,FEMALE,customer002989@example.com,,,SWEDEN,Wholesale
2990,C002990,Customer_002990,FEMALE,customer002990@example.com,,,SWEDEN,Retail
2991,C002991,Customer_002991,FEMALE,customer002991@example.com,,,GERMANY,Wholesale
2992,C002992,Customer_002992,FEMALE,customer002992@example.com,,,NETHERLANDS,Wholesale
2993,C002993,Customer_002993,FEMALE,customer002993@example.com,,,MEXICO,Wholesale
2994,C002994,Customer_002994,FEMALE,customer002994@example.com,,,INDIA,Wholesale
2995,C002995,Customer_002995,FEMALE,customer002995@example.com,,,NETHERLANDS,Retail
2996,C002996,Customer_002996,FEMALE,customer002996@example.com,,,SPAIN,Wholesale
2997,C002997,Customer_002997,FEMALE,customer002997@example.com,,,NORWAY,Retail
2998,C002998,Customer_002998,FEMALE,customer002998@example.com,,,KOREA,Retail
2999,C002999,Customer_002999,FEMALE,customer002999@example.com,,,NETHERLANDS,Wholesale
3000,C003000,Customer_003000,FEMALE,customer003000@example.com,,,CANADA,Retail
3001,C003001,Customer_003001,FEMALE,customer003001@example.com,,,UK,Retail
3002,C003002,Customer_003002,FEMALE,customer003002@example.com,,,SPAIN,Wholesale
3003,C003003,Customer_003003,FEMALE,customer003003@example.com,,,ITALY,Wholesale
3004,C003004,Customer_003004,FEMALE,customer003004@example.com,Chicago,TX,USA,Retail
3005,C003005,Customer_003005,FEMALE,customer003005@example.com,,,MEXICO,Wholesale
3006,C003006,Customer_003006,FEMALE,customer003006@example.com,,,CANADA,Wholesale
3007,C003007,Customer_003007,FEMALE,customer003007@example.com,,,ITALY,Retail
3008,C003008,Customer_003008,FEMALE,customer003008@example.com,,,KOREA,Retail
3009,C003009,Customer_003009,FEMALE,customer003009@example.com,,,CANADA,Retail
3010,C003010,Customer_003010,FEMALE,customer003010@example.com,,,KOREA,Wholesale
3011,C003011,Customer_003011,FEMALE,customer003011@example.com,,,JAPAN,Wholesale
3012,C003012,Customer_003012,FEMALE,customer003012@example.com,,,CANADA,Wholesale
3013,C003013,Customer_003013,FEMALE,customer003013@example.com,,,KOREA,Retail
3014,C003014,Customer_003014,FEMALE,customer003014@example.com,,,SPAIN,Wholesale
3015,C003015,Customer_003015,FEMALE,customer003015@example.com,New York,TX,USA,Retail
3016,C003016,Customer_003016,FEMALE,customer003016@example.com,,,UK,Retail
3017,C003017,Customer_003017,FEMALE,customer003017@example.com,,,UK,Retail
3018,C003018,Customer_003018,FEMALE,customer003018@example.com,,,SPAIN,Wholesale
3019,C003019,Customer_003019,FEMALE,customer003019@example.com,,,FRANCE,Wholesale
3020,C003020,Customer_003020,FEMALE,customer003020@example.com,,,FRANCE,Retail
3021,C003021,Customer_003021,FEMALE,customer003021@example.com,,,CANADA,Retail
3022,C003022,Customer_003022,FEMALE,customer003022@example.com,,,GERMANY,Retail
3023,C003023,Customer_003023,FEMALE,customer003023@example.com,,,NORWAY,Wholesale
3024,C003024,Customer_003024,FEMALE,customer003024@example.com,Chicago,CO,USA,Wholesale
3025,C003025,Customer_003025,FEMALE,customer003025@example.com,,,SWEDEN,Retail
3026,C003026,Customer_003026,FEMALE,customer003026@example.com,,,NORWAY,Wholesale
3027,C003027,Customer_003027,FEMALE,customer003027@example.com,,,GERMANY,Retail
3028,C003028,Customer_003028,FEMALE,customer003028@example.com,,,NORWAY,Wholesale
3029,C003029,Customer_003029,FEMALE,customer003029@example.com,,,NETHERLANDS,Wholesale
3030,C003030,Customer_003030,FEMALE,customer003030@example.com,,,NETHERLANDS,Retail
3031,C003031,Customer_003031,FEMALE,customer003031@example.com,,,NORWAY,Retail
3032,C003032,Customer_003032,FEMALE,customer003032@example.com,,,GERMANY,Wholesale
3033,C003033,Customer_003033,FEMALE,customer003033@example.com,,,NORWAY,Retail
3034,C003034,Customer_003034,FEMALE,customer003034@example.com,San Francisco,TX,USA,Retail
3035,C003035,Customer_003035,FEMALE,customer003035@example.com,,,JAPAN,Wholesale
3036,C003036,Customer_003036,FEMALE,customer003036@example.com,San Jose,TX,USA,Wholesale
3037,C003037,Customer_003037,FEMALE,customer003037@example.com,,,ITALY,Retail
3038,C003038,Customer_003038,FEMALE,customer003038@example.com,Miami,NY,USA,Retail
3039,C003039,Customer_003039,FEMALE,customer003039@example.com,,,UK,Wholesale
3040,C003040,Customer_003040,FEMALE,customer003040@example.com,,,NORWAY,Retail
3041,C003041,Customer_003041,FEMALE,customer003041@example.com,,,NETHERLANDS,Wholesale
3042,C003042,Customer_003042,FEMALE,customer003042@example.com,,,MEXICO,Retail
3043,C003043,Customer_003043,FEMALE,customer003043@example.com,,,CANADA,Wholesale
3044,C003044,Customer_003044,FEMALE,customer003044@example.com,,,ITALY,Wholesale
3045,C003045,Customer_003045,FEMALE,customer003045@example.com,,,MEXICO,Wholesale
3046,C003046,Customer_003046,FEMALE,customer003046@example.com,,,BRAZIL,Retail
3047,C003047,Customer_003047,FEMALE,customer003047@example.com,,,INDIA,Wholesale
3048,C003048,Customer_003048,FEMALE,customer003048@example.com,,,BRAZIL,Retail
3049,C003049,Customer_003049,FEMALE,customer003049@example.com,,,FRANCE,Wholesale
3050,C003050,Customer_003050,FEMALE,customer003050@example.com,,,UK,Retail
3051,C003051,Customer_003051,FEMALE,customer003051@example.com,,,KOREA,Wholesale
3052,C003052,Customer_003052,FEMALE,customer003052@example.com,,,ITALY,Wholesale
3053,C003053,Customer_003053,FEMALE,customer003053@example.com,,,SWEDEN,Retail
3054,C003054,Customer_003054,FEMALE,customer003054@example.com,,,KOREA,Retail
3055,C003055,Customer_003055,FEMALE,customer003055@example.com,,,NORWAY,Retail
3056,C003056,Customer_003056,FEMALE,customer003056@example.com,,,CANADA,Retail
3057,C003057,Customer_003057,FEMALE,customer003057@example.com,,,NETHERLANDS,Wholesale
3058,C003058,Customer_003058,FEMALE,customer003058@example.com,,,SPAIN,Wholesale
3059,C003059,Customer_003059,FEMALE,customer003059@example.com,,,FRANCE,Wholesale
